,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
728,b'I was an early user of AOL and went with fredwilson for my username there .\n',b'yo era de los primeros usuarios de aol y fui con mi nombre de usuario fredwilson para all\xc3\xad .',b'no son gente a encontro son buscador .',b'yo fui usuarios pionero de aol y decid\xc3\xad mi nombre de usuario fredwilson desde all\xc3\xad .'
729,"b'Despite their best efforts , the site crashed .\n'","b'a pesar de sus mejores esfuerzos , el sitio se estrell\xc3\xb3 .'",b'a las personas se estaba pesadas y toman a ella a ella en .',"b'a pesar de sus mejores esfuerzos , el sitio se estrell\xc3\xb3 .'"
730,"b'Not only could I potentially not have sex for years , I had basically no control over potential spreading .\n'","b'no s\xc3\xb3lo podr\xc3\xada potencialmente no tener relaciones sexuales durante a\xc3\xb1os , he tenido b\xc3\xa1sicamente ning\xc3\xban control sobre posible propagaci\xc3\xb3n .'","b'no podia estaba trabajando estaba estaba a no son ya se estaba padres de estaba siguen son habian mejores gente aun de las clientes , porque encuentran son vez creen los no son sigue claro estaba util habian gente eggers la gente son luchando sobre estaba soy son son habian'","b'no solamente no pod\xc3\xada tener sexo potencialmente por a\xc3\xb1os , sino que no b\xc3\xa1sicamente no ten\xc3\xada control sobre esparcimiento probable .'"
731,"b'Amazon - Zappos ( $ 900 million ) , Kiva Systems ( $ 775 million )\n'","b'amazon - zappos ( $ 900 millones ) , kiva systems ( $ 775.000.000 )'",b'consigue millones de llamada con personas hall caminando .',"b'amazon - zappos ( $ 900 millones ) , kiva systems ( $ 775 millones ) ;'"
732,"b'To celebrate the new year , going back to work , and to put an exclamation point on the rested and relaxed thing , I am going to archive all email in my inbox .\n'","b'para celebrar el a\xc3\xb1o nuevo , de volver al trabajo , y para poner un signo de exclamaci\xc3\xb3n en la cosa descansado y relajado , voy a archivar todo el correo electr\xc3\xb3nico en mi bandeja de entrada .'",b'estas unos de llevada a a sus gente eran en a gente de que sobre habian gente detuvo a los pequeno a el correo e a son mensajes ?',"b'para celebrar el a\xc3\xb1o nuevo , volver al trabajo , y para poner un signo de exclamaci\xc3\xb3n en el tema del descanso y de la relajaci\xc3\xb3n , voy a archivar todo el correo electr\xc3\xb3nico en mi bandeja de entrada .'"
733,"b'"" It \'s Joseph Campbell \'s Hero With a Thousand Faces type of thing , "" he says , leaning forward to put his elbows on his knees .\n'","b'"" es h\xc3\xa9roe de joseph campbell de las mil caras tipo de cosas "" , dice , inclin\xc3\xa1ndose hacia adelante para poner los codos en las rodillas .'","b'no no del recien personitas de son notablemente en el amas contra por mensaje noches first en un por a las labios son dormido como que lost el con activistas son son fue dias de las fotos de contra pueblo , perfecta de ayuda son grandes mets en los empleados'","b'"" es algo del tipo el h\xc3\xa9roe de las mil caras de joseph campbell "" , dice , inclin\xc3\xa1ndose hacia adelante para apoyar los codos en las rodillas .'"
734,"b'"" I couldn \'t do another Twilight movie .\n'","b'"" no pod\xc3\xada hacer otra pel\xc3\xadcula de crep\xc3\xbasculo .'",b'no \xc2\xbf a llena de llena de las novios .',"b'"" no pod\xc3\xada hacer otra pel\xc3\xadcula de crep\xc3\xbasculo .'"
735,"b'When it comes to sales of smartphones , Android is the green giant that continues to tower over the competition .\n'","b'cuando se trata de ventas de smartphones , android es el gigante verde que sigue a la torre sobre la competencia .'","b'\xc2\xbf esta hermoso pequenos de la gente que sea muy el notablemente anteriores que a la gente se quejaron como da frustra , son gente habian mostrado por clases como ve pequenos que son a la gente gente quienes a los agradecido'","b'cuando se trata de ventas de smartphones , android es el gigante verde que sigue elev\xc3\xa1ndose sobre la competencia .'"
736,b'Particularly around Halloween time .\n',b'particularmente alrededor del tiempo de halloween .',b'no era usuarios de gotas cosas abajo .',b'particularmente en \xc3\xa9poca de halloween .'
737,"b'Since this is very likely the last conversation with this guy that you will ever have , and he is also half-hoping that you will get hammered enough to have sad but vigorous Bruce Springsteen-singing- "" Glory Days "" -esque Final Sex with him .\n'","b'dado que esto es muy probable que la \xc3\xbaltima conversaci\xc3\xb3n con este hombre que tendr\xc3\xa1s en tu vida , y \xc3\xa9l es tambi\xc3\xa9n un medio-la esperanza de que usted conseguir\xc3\xa1 martillado suficiente tener triste pero vigorosa de bruce springsteen-canto- "" glory days "" al estilo sex final con \xc3\xa9l .'",b'\xc2\xbf a el y jardin de que habiamos pasado a el buen loco a el cual no utiliza el que se se son trabajando .',"b'dado que esta es muy probablemente la \xc3\xbaltima conversaci\xc3\xb3n que tendr\xc3\xa1s en tu vida con este hombre , y \xc3\xa9l tambi\xc3\xa9n est\xc3\xa1 medio esperanzado en que te emborrachar\xc3\xa1s lo suficiente como para tener con \xc3\xa9l un sexo final triste pero vigoroso , al estilo de bruce springsteen cantando "" glory days "" .'"
738,b'She needed a bath and her teeth brushed .\n',b'ella necesitaba un ba\xc3\xb1o y cepillado los dientes .',b'no tenian muchos electronico .',b'ella necesitaba un ba\xc3\xb1o y cepillar los dientes .'
739,"b""I could ' ve told Nate that I thought we had a plan ... or I was hurt when he ditched me ... or I was annoyed when he decided to pull away after wrongly assuming I ' d wanted to make him my boyfriend .\n""",b'yo podr\xc3\xada haber dicho a nate que me pareci\xc3\xb3 que ten\xc3\xada un plan ... o me duele cuando me abandon\xc3\xb3 ... o yo estaba molesto cuando decidi\xc3\xb3 alejarse despu\xc3\xa9s err\xc3\xb3neamente suponiendo que hubiera querido hacer de \xc3\xa9l mi novio .',b'por ir en a que de pequenos son momento .',b'yo podr\xc3\xada haber dicho a nate que me pareci\xc3\xb3 que ten\xc3\xada un plan ... o me duele cuando me abandon\xc3\xb3 ... o yo estaba molesto cuando decidi\xc3\xb3 alejarse despu\xc3\xa9s err\xc3\xb3neamente suponiendo que hubiera querido hacer de \xc3\xa9l mi novio .'
740,"b'Typically , this gender is assigned based on our body parts .\n'","b'normalmente , este g\xc3\xa9nero se asigna en funci\xc3\xb3n de nuestras partes del cuerpo .'",b'no seria gente habian identifican',"b'normalmente , este g\xc3\xa9nero se asigna en funci\xc3\xb3n de nuestras partes del cuerpo .'"
741,"b'"" Four , three , and three months .\n'","b'"" cuatro , tres , y tres meses .'",b'no que la media de los mensajes .',"b'"" cuatro , tres , y tres meses .'"
742,"b'I was horrified , "" Janice said .\n'","b'yo estaba horrorizada "" , dijo janice .'",b'no ve a a personas ?',"b'yo estaba horrorizada "" , dijo janice .'"
743,"b""There is a shift afoot , however , in how we 're starting to relate different media to different screens to different environments and different contexts in our lives .\n""","b'hay un cambio en marcha , sin embargo , en la forma en que estamos empezando a relacionar diferentes medios de comunicaci\xc3\xb3n a diferentes pantallas a diferentes entornos y contextos diferentes en nuestras vidas .'",b'no era otras los personas son quienes llena algunos fuera son mensajes anteriores en mensajes son adultos sus cientos anteriores caminando habian conocidos en sus super transmiten y utiliza son son conocidos en .',"b'hay un cambio en marcha , sin embargo , en c\xc3\xb3mo estamos empezando a relacionar diferentes medios de comunicaci\xc3\xb3n a pantallas diferentes hacia entornos diferentes en nuestras vidas .'"
744,b'Tron Guy received the first invitation to the first ROFLCon .\n',b'tron individuo recibi\xc3\xb3 la primera invitaci\xc3\xb3n a la primera roflcon .',b'no realiza una clase economico .',b'el tipo tron recibi\xc3\xb3 la primera invitaci\xc3\xb3n al primer roflcon .'
745,"b""Needs a guy to loosen her up ( which means tell her what 's wrong with her and how she 's not fun and then make the sex with her , thereby literally fucking the fun into her ) .\n""","b'necesita un hombre para aflojar en brazos ( lo que significa decirle lo que est\xc3\xa1 mal con ella y c\xc3\xb3mo ella no es divertido y luego hacer el amor con ella , con lo que , literalmente , de mierda de la diversi\xc3\xb3n en ella ) .'",b'siempre una gente cuando se que ! que hay ella el el el mensaje son arruinando ella ella porque ella no necesita natural que de de .',"b'necesita un hombre para suavizarla ( lo que significa decirle lo que est\xc3\xa1 mal con ella , decirle como no es divertida y luego hacerle el amor .'"
746,"b""It 's mind-boggling to think that we moved from the pinball machine - essentially a glorified gas pump - to the arcade machine to the home console in a less than 20 years .\n""",b'es alucinante pensar que hemos pasado de la m\xc3\xa1quina de pinball - esencialmente una bomba de gas glorificado - a la m\xc3\xa1quina de arcade para la consola de sobremesa de un menor de 20 a\xc3\xb1os .',b'a este desconcertante personas inteligentes de los tarde a el s y adultos',b'es alucinante pensar que hemos pasado de la m\xc3\xa1quina de pinball - esencialmente una bomba de gas - a la m\xc3\xa1quina de arcade a la consola de mesa en menos de de 20 a\xc3\xb1os .'
747,"b'But word of that show spread over time and when my current manager signed me years later , he told me the first thing he saw of mine was a two minute fuckaround video I made as that character years later , that was not lit properly , that had bad sound , but that he thought was funny .\n'","b'pero la palabra de ese programa se extendi\xc3\xb3 a trav\xc3\xa9s del tiempo y cuando mi actual gerente me a\xc3\xb1os firm\xc3\xb3 m\xc3\xa1s tarde , me dijo que lo primero que vio m\xc3\xado era un video fuckaround dos minutos hice como que a\xc3\xb1os m\xc3\xa1s tarde de car\xc3\xa1cter , que no estaba iluminado correctamente , que ten\xc3\xada mal sonido , pero que \xc3\xa9l pensaba que era gracioso .'",b'\xc2\xbf en trabajando mas papeles en estaban estaba mermelada de cientos en adultos contra los hacia a basados y en a son estaba estaba mermelada de los anteriormente no a ella habia pies estaba oscurecido de por el grandes de pesadilla a su amigos en anteriores como trabajando ella estaba',"b'pero la palabra de ese programa se extendi\xc3\xb3 a trav\xc3\xa9s del tiempo y cuando mi actual representante firm\xc3\xb3 contrato conmigo m\xc3\xa1s tarde , me dijo que lo primero que vio m\xc3\xado fue un video de dos minutos que andaba dando vueltas por ah\xc3\xad y que hice como personaje a\xc3\xb1os m\xc3\xa1s tarde .'"
748,"b'Obviously they have an incredibly close bond , or so I thought .\n'","b'obviamente tienen un v\xc3\xadnculo muy estrecho , o al menos eso pensaban .'",b'no fue muchos propio gente sabe stanford .',"b'obviamente tienen un v\xc3\xadnculo muy estrecho , o al menos eso pensaba .'"
749,b'It spent $ 19 billion to buy WhatsApp in a bid to dominate mobile messaging in the third world .\n',b'se gast\xc3\xb3 $ 19 mil millones a comprar whatsapp en un intento por dominar la mensajer\xc3\xada m\xc3\xb3vil en el tercer mundo .',b'me no en una etapa anteriores en notablemente anteriores en voz de sus tercer en .',b'se gast\xc3\xb3 $ 19 mil millones para comprar whatsapp en un intento por dominar la mensajer\xc3\xada m\xc3\xb3vil en el tercer mundo .'
750,"b'"" [ Jamie \'s ] part was always conceived as that seven episode arc in the first season ... with the hope we could bring him back here and there as we \' ve done ... But ... it \'s gratifying that everyone seems to have responded so well to his talent ....\n'","b'"" parte [ jamie ] siempre se concibi\xc3\xb3 como que siete arco episodio de la primera temporada ... con la esperanza de que pudi\xc3\xa9ramos traer de vuelta aqu\xc3\xad y all\xc3\xa1 , como lo hemos hecho ...'",b'no se a haya ir con llena como quien a bastante que tengas . a que llegan a a adultos y que son que agarrando de gente habian dormido puede llena de la gente estaba a las maestria que son siempre son .',"b'"" su parte [ jamie ] siempre se concibi\xc3\xb3 como ese arco de siete episodios en la primera temporada ... con la esperanza de que pudi\xc3\xa9ramos traerlo de vuelta aqu\xc3\xad y all\xc3\xa1 , como lo hab\xc3\xadamos hecho ...'"
751,b'Mark Thomason 5 hours ago\n',b'marcar thomason hace 5 horas',b'a vende le haga son anteriores',b'mark thomason hace 5 horas'
752,"b'The Church of Scientology , an organization that reportedly has more than a billion dollars in assets , could withstand the depletion of its ink cartridges .\n'","b'la iglesia de la cienciolog\xc3\xada , una organizaci\xc3\xb3n que al parecer tiene m\xc3\xa1s de mil millones de d\xc3\xb3lares en activos , podr\xc3\xada soportar el agotamiento de sus cartuchos de tinta .'",b'de gente siguen mas trabajando son son son son personas son este llamado son siempre son son son son trabajando son son trabajando son son ya son estaban cual como son yendo son son fueron calificado como yo son trabajando',"b'la iglesia de la cienciolog\xc3\xada , una organizaci\xc3\xb3n que seg\xc3\xban los informes tiene m\xc3\xa1s de mil millones de d\xc3\xb3lares en los bienes , podr\xc3\xada resistir el agotamiento de sus cartuchos de tinta .'"
753,"b'On the conference call where all of my agents and managers and lawyers called me to tell me I booked it , they also told me that if it eventually got its back end pick up of 99 episodes , I would make 2.2 million dollars on the day those contracts were signed .\n'","b'en la rueda de prensa , donde todos mis agentes y gerentes y abogados llamaron para decirme que lo reserv\xc3\xa9 , tambi\xc3\xa9n me dijeron que si , finalmente , obtuvo su extremo posterior recogida de 99 episodios , me gustar\xc3\xada hacer 2,2 millones de d\xc3\xb3lares en el d\xc3\xada de los se firmaron los contratos .'",b'a la gente siguen a los a a a llena',"b'en la rueda de prensa , donde todos mis agentes y managers y abogados llamaron para decirme que lo hab\xc3\xada logrado , tambi\xc3\xa9n me dijeron que si , finalmente , llegaba hasta el final y lograba los 99 episodios , deber\xc3\xada hacer 2,2 millones de d\xc3\xb3lares el d\xc3\xada en que se firmaran los contratos .'"
754,"b""But unusually for a large tech company with healthy revenues , it 's launched the product with 30-day crowd-funding campaign on Kickstarter at a discounted price , starting at $ 30 .\n""","b'pero inusualmente para una gran empresa de tecnolog\xc3\xada con ingresos saludables , se lanz\xc3\xb3 el producto con 30 d\xc3\xadas de campa\xc3\xb1a de crowdfunding en kickstarter a un precio reducido , a partir de $ 30 .'",b'pero son presentaron con media con los hacia con los con sus conexion en sus pequenos contra cientos dias se su proyecto de estadounidense con notablemente de one anteriores semanas en los ofendido estado solo son creer el tidytilt por sus modelos contra los gente con los adultos contra sus',"b'pero inusualmente para una gran empresa de tecnolog\xc3\xada con ingresos saludables , ha lanzado el producto con una campa\xc3\xb1a de financiamiento colectivo de 30 d\xc3\xadas en kickstarter a un precio de descuento , comenzando en usd 30 .'"
755,"b'"" Because it would be quite naive for a 2.5-year-old company [ making ] a quite unique smartphone to really hit the big volumes .\n'","b'"" porque ser\xc3\xada muy ingenuo para una empresa de 2,5 a\xc3\xb1os [ hacer ] un smartphone bastante \xc3\xbanico para golpear realmente los grandes vol\xc3\xbamenes .'",b'no son notablemente con un costo de a estaba los mensajes del medidas que llena son angeles en adultos son son mensajes de una plataforma de los mensajes de adultos son son los fondos anteriores eran grandes pequenos en como son son los fanaticos por los son son los s',"b'"" porque ser\xc3\xada muy ingenuo para una empresa de 2,5 a\xc3\xb1os [ que fabrica ] un smartphone bastante \xc3\xbanico llegar a grandes vol\xc3\xbamenes .'"
756,"b'Naessens had , in fact , quite a bit .\n'","b'naessens ten\xc3\xada , de hecho , un poco .'",b'de gente ?',"b'de hecho , naessens lo ha hecho , y bastante .'"
757,"b""For that , I cherish the movie theater , and I feel that the industry isn' t off-base with its push for 3D .\n""","b'por eso , yo valoro la sala de cine , y yo siento que la industria no est\xc3\xa1 fuera de la base , con su empuje para 3d .'",b'hay que generalmente de la gente riesgo son genial son son por gente',"b'por eso , yo valoro la sala de cine , y siento que la industria no est\xc3\xa1 fuera de la base , con su empuje para 3d .'"
758,b'My track record proves that conclusively .\n',b'mi trayectoria demuestra que concluyente .',b'no que no se lleva a su .',b'mi trayectoria lo demuestra de manera concluyente .'
759,"b""It 's calculated by taking the total number of unique LinkedIn members who engaged with a companies ' Sponsored Updates , Company Pages , LinkedIn Groups , employee updates , and Influencer posts , then divides that by the total audience of active LinkedIn users that you ' d like to reach .\n""","b""se calcula tomando el n\xc3\xbamero total de miembros \xc3\xbanicos de linkedin que se involucraron con actualizaciones patrocinados ' a empresas , p\xc3\xa1ginas de empresas , grupos de linkedin , actualizaciones de los empleados , y los puestos de factor de influencia , luego divide esa por la audiencia total de usuarios activos de linkedin que desea alcanzar .""",b'se acercaba de trabajo que son lugares se estado de su anon de habian no habia desarrollado habian llegado a microsoft son considerado anteriormente ?',"b'se calcula tomando el n\xc3\xbamero total de miembros \xc3\xbanicos de linkedin que se involucraron con sponsored updates , company pages , linkedin groups , actualizaciones de los empleados , y puestos en influencer , luego divida eso por la audiencia total de usuarios activos de linkedin que desea alcanzar .'"
760,b'The ad is grounded in what people can do with the iPhone in a specific creative arena \xe2\x80\x94 music .\n',b'el anuncio se basa en lo que la gente puede hacer con el iphone en un determinado \xc3\xa1mbito creativo - m\xc3\xbasica .',b'se ha suicido son bisexuales no son adultos y el lados utiliza el anteriores porque los alquilado sus gente el apoyo amor son recien mas en el fanaticos en el s estan saber el anteriores que la estaba lagrimas ejem',b'el anuncio se basa en lo que la gente puede hacer con el iphone en un determinado \xc3\xa1mbito creativo - m\xc3\xbasica .'
761,"b""They 're using the revenue from this era to fund research and acquisitions so they can pay their way to the next generation of innovation .\n""",b'est\xc3\xa1n utilizando los ingresos procedentes de esta era para financiar la investigaci\xc3\xb3n y adquisiciones para que puedan pagar su camino a la pr\xc3\xb3xima generaci\xc3\xb3n de innovaci\xc3\xb3n .',b'estas jodido propenso el de delicias como se nego se reglas nuevas mas con ella',b'est\xc3\xa1n utilizando los beneficios obtenidos hoy para financiar la investigaci\xc3\xb3n y las adquisiciones que les permitan pagar su paso a la pr\xc3\xb3xima generaci\xc3\xb3n de la innovaci\xc3\xb3n .'
762,"b""So , even though it 's about Justin 's recent , errrm , indiscretions , he 's in a positive place now , according to him .\n""","b'as\xc3\xad , a pesar de que se trata de los \xc3\xbaltimos , errrm , indiscreciones de justin , \xc3\xa9l est\xc3\xa1 en un lugar positivo ahora , seg\xc3\xban \xc3\xa9l .'",b'lo estan son .',"b'as\xc3\xad , a pesar de que se trata de las \xc3\xbaltimas , ejem ... , indiscreciones de justin , \xc3\xa9l est\xc3\xa1 ahora en una situaci\xc3\xb3n positiva , seg\xc3\xban \xc3\xa9l .'"
763,"b""With a person who is relationship ready , there won 't be so many games .\n""","b'con una persona que es la relaci\xc3\xb3n de listas , no habr\xc3\xa1 tantos juegos .'",b'no le gente son muchos pequenos decia su koala .',"b'para una persona que est\xc3\xa1 lista para una relaci\xc3\xb3n , no habr\xc3\xa1n tantos juegos .'"
764,"b""Mt.Gox Resigns From Bitcoin Foundation 's Board , Clears Twitter Account\n""","b'mt.gox dimite del consejo de administraci\xc3\xb3n de la fundaci\xc3\xb3n bitcoin , borra cuenta de twitter'","b'm e entero electronico de su ex america de gente escuchas se presentaron de sus aplausos a siempre su gente a a presentaron son a que a y un e hace que a siga de su terreno de twitter hablando de s . de twitter de pelicula con , donde'",b'mt.gox dimite de la junta directiva de la fundaci\xc3\xb3n bitcoin y elimina su cuenta de twitter'
765,"b'When parents have to work multiple low-wage jobs with unpredictable schedules , satisfying the universal advice to read to children is remarkably difficult .\n'","b'cuando los padres tienen que trabajar varios trabajos de bajos salarios con horarios impredecibles , satisfaciendo el consejo universal a leer a los ni\xc3\xb1os es muy dif\xc3\xadcil .'",b'cuando utiliza el dice que aquellos individuo en las gente estadounidense que ofrece individuales ella se puede ya habia pestanas reacciono que gente son minimo .',"b'cuando los padres tienen que trabajar varios trabajos de bajos salarios con horarios impredecibles , satisfaciendo el consejo universal a leer a los ni\xc3\xb1os se vuelve muy dif\xc3\xadcil .'"
766,"b""Jamie 's costar in this movie was Channing Tatum , so he had some stiff competition in terms of Hot Onscreen Men , and yet he impressively held his own against Magic Mike .\n""","b'coprotagonista de jamie en esta pel\xc3\xadcula fue channing tatum , por lo que tuvo una dura competencia en t\xc3\xa9rminos de hot en pantalla los hombres , y sin embargo , de manera impresionante celebrado su propia magia contra mike .'","b'\xc2\xbf se estas llena son sexualmente en , como , a llena de sexualmente son el sucias .'","b'el coprotagonista de jamie en esta pel\xc3\xadcula fu\xc3\xa9 channing tatum , por lo que tuvo una dura competencia en t\xc3\xa9rminos de hombres de pantaa en pantalla , y sin embargo , de manera impresionante se mantuvo bien contra magic mike .'"
767,b'By the Green Goblin !\n',b'por el duende verde !',b'\xc2\xbf el el sucias',b'por el duende verde !'
768,"b'Social customer service company Lithium Technologies will announce on Thursday morning that it has acquired Klout for almost $ 200 million in cash and private stock , says Fortune .\n'","b'empresa de servicio al cliente social litio technologies anunciar\xc3\xa1 el jueves por la ma\xc3\xb1ana que ha adquirido klout por casi $ 200 millones en efectivo y acciones privadas , dice la revista fortune .'",b'de tiendas ball .',"b'empresa de servicio social al cliente , lithium technologies anunciar\xc3\xa1 el jueves por la ma\xc3\xb1ana que ha adquirido klout por casi $ 200 millones en efectivo y acciones privadas , dice la revista fortune .'"
769,"b'"" You should really get tested .\n'","b'"" usted realmente debe hacerse la prueba .'",b'personas sabia que puede importaba que gente se gustan este tarde se identifican como ir en personas golpean bisexuales nacidos',"b'"" t\xc3\xba realmente debes hacerte la prueba .'"
770,"b'Guy asks girl on third date , which also goes swimmingly , and then girl never hears from him again .\n'","b'chico pide a la muchacha en la tercera fecha , que tambi\xc3\xa9n va a las mil maravillas , y luego chica nunca oye de \xc3\xa9l otra vez .'",b'curiosos preguntas de manera patootie de su novios siguen en el a los gente en su otra pesadilla .',"b'un chico le pide a una chica una tercera cita , que tambi\xc3\xa9n va como una seda , y luego la chica no oye de \xc3\xa9l nunca m\xc3\xa1s .'"
771,"b""I really don 't think I 'm creating bad food habits or unhealthy relationships to sweets , but who knows ?\n""","b'yo realmente no creo que estoy creando malos h\xc3\xa1bitos alimentarios o relaciones poco saludables a los dulces , pero \xc2\xbf qui\xc3\xa9n sabe ?'",b'no esperemos bisexuales como siendo bisexuales como tanto .',"b'realmente no creo que estoy creando malos h\xc3\xa1bitos alimentarios o relaciones poco saludables con los dulces , pero \xc2\xbf qui\xc3\xa9n sabe ?'"
772,"b'In addition , i most certainly take issue with the statement that it \'s "" harder than ever to build a large audience "" ... nothing could be further from the truth .\n'","b'adem\xc3\xa1s , i sin duda discrepo con la afirmaci\xc3\xb3n de que es "" m\xc3\xa1s dif\xc3\xadcil que nunca para construir una gran audiencia "" ... nada podr\xc3\xada estar m\xc3\xa1s lejos de la verdad .'",b'pero y son mas que ella a dar un mejores una cosa que de donde no son trabajando me ella son hecho son tan hacia que como estaba mas las personas son de la mas natural ello mas gente de su buen buen siempre son trabajando son mas que ella',"b'adem\xc3\xa1s , sin duda discrepo con la afirmaci\xc3\xb3n de que es "" m\xc3\xa1s dif\xc3\xadcil que nunca construir un gran p\xc3\xbablico "" ... nada podr\xc3\xada estar m\xc3\xa1s lejos de la verdad .'"
773,"b'Although Microsoft is removing the Nokia name from its upcoming Lumia smartphones , the brand will live on .\n'","b'aunque microsoft est\xc3\xa1 quitando el nombre de nokia lumia sus pr\xc3\xb3ximos smartphones , la marca va a vivir .'",b'a wepay accesorio ?',"b'aunque microsoft est\xc3\xa1 quitando el nombre nokia de sus pr\xc3\xb3ximos smartphones lumia , la marca continuar\xc3\xa1 .'"
774,"b""Most comics , at all levels , perform at least three or four times a week \xe2\x80\x94 more if they 're serious \xe2\x80\x94 at shows of varying levels of glamour .\n""","b'la mayor\xc3\xada de los c\xc3\xb3mics , en todos los niveles , realizan por lo menos tres o cuatro veces a la semana-m\xc3\xa1s si son graves-en las demostraciones de los diversos niveles de glamour .'",b'de una gente compartido',"b'la mayor\xc3\xada de los c\xc3\xb3mics , en todos los niveles , tienen actuaciones por lo menos tres o cuatro veces a la semana - m\xc3\xa1s si son serios - en shows con niveles variados de glamour .'"
775,"b'I mean , it was a GOODNATURED snickering .\n'","b'es decir , se trataba de un buen car\xc3\xa1cter risitas .'",b'no era riendo de un buen cine de llena de una ciudad madre las anos de un buen la su video de su buen apertura del pene de una conferencia de s ? ?',"b'es decir , se trataba de unas risitas , pero de buen rollo .'"
776,"b'I am slower to judge , quicker to help .\n'","b'soy lento para juzgar , m\xc3\xa1s r\xc3\xa1pido para ayudar .'","b'curiosos de la gente , son trabajando el anteriores para esperamos con a ella'","b'juzgar\xc3\xa9 con lentitud , pero ayudo m\xc3\xa1s r\xc3\xa1pido .'"
777,"b'"" If they lose that , "" he said , "" a lot of the reason for continuing to live goes as well .\n'","b'"" si pierden eso "" , dijo , "" una gran parte de la raz\xc3\xb3n para continuar viviendo va tambi\xc3\xa9n .'",b'pero hay gente se tienes con ella son caido .',"b'"" si pierden eso "" , dijo , "" una gran parte de la raz\xc3\xb3n para continuar viviendo se va tambi\xc3\xa9n .'"
778,"b""So ... we guess that 's a no .\n""",b'as\xc3\xad que ... que supongo que eso es un no .',b'lo que ella ella con son ella no se fue generalmente que mas de gente a gente ella y a ella',b'as\xc3\xad que ... que supongo esto significa no .'
779,b'How much does it cost to send one text ?\n',b'\xc2\xbf cu\xc3\xa1nto cuesta enviar un texto ?',b'\xc2\xbf las gente son un trabajo ?',b'\xc2\xbf cu\xc3\xa1nto cuesta enviar un texto ?'
780,"b""It 's really astonishing the ways I can contort my body when motivated by laziness .\n""",b'es realmente sorprendente la manera que puedo retorcer mi cuerpo cuando est\xc3\xa1 motivado por la pereza .',b'no que siempre llena de la gente puede ya no pasando',b'es realmente sorprendente c\xc3\xb3mo puedo retorcer mi cuerpo cuando me motiva la pereza .'
781,"b""You 're going to stand before God one day , oh high and mighty super cool Twitter girl .\n""","b'vas a estar delante de dios un d\xc3\xada , oh grande y poderoso chica super cool twitter .'",b'\xc2\xbf van antes de su ex de gente en su ex lucha sala de nueva ex en twitter',"b'vas a estar delante de dios un d\xc3\xada , oh grande y poderosa chica super cool de twitter .'"
782,"b'For those trying to navigate its corridors , the housing system is an arcane maze .\n'","b'para aquellos que tratan de navegar sus pasillos , el sistema de la vivienda es un laberinto arcano .'",b'aqui se gente eran la gente de la gente de una poder de la sensacion de los enfocar una poder de la gente de la alfombra de su grandes gente de la su gente wilmer hace notablemente con mas de el trabajo podran tengo el poder el favorable del momento',"b'para aquellos que tratan de navegar sus pasillos , el sistema de la vivienda es un laberinto arcano .'"
783,b'And she actually made more than that !\n',b'y ella realmente hizo m\xc3\xa1s que eso !',"b'de personas se estado lo creen , por abierta en el haciendo millones por como ella el que ella explicitamente el que !'",b'\xc2\xa1 y en realidad ella gan\xc3\xb3 m\xc3\xa1s que eso !'
784,"b""At the very least , it should teach companies that enforcing terms of service shouldn' t be done robotically.It might not always be scalable , but we must remain humane in how we treat each other , even online .\n""","b'como m\xc3\xadnimo , se debe ense\xc3\xb1ar a las empresas que la aplicaci\xc3\xb3n de los t\xc3\xa9rminos de servicio no se debe hacer robotically.it no siempre puede ser escalable , pero tenemos que seguir siendo humano en la forma en que tratamos a los dem\xc3\xa1s , incluso en l\xc3\xadnea .'",b'no se ir yo porque muchos aun a ella son por gente utiliza paso porque ella dedicado se no pueden nieve anteriores el pequenos .',"b'como m\xc3\xadnimo , se debe ense\xc3\xb1ar a las empresas que la aplicaci\xc3\xb3n de los t\xc3\xa9rminos de servicio no debe ser hecha de manera rob\xc3\xb3tica .'"
785,b'She relented when I grabbed her hand .\n',b'ella cedi\xc3\xb3 cuando agarr\xc3\xa9 la mano .',b'no hacemos cuando bisexuales lo bisexuales .',b'cedi\xc3\xb3 cuando agarr\xc3\xa9 su mano .'
786,b'the value of these new companies comes from us .\n',b'el valor de estas nuevas empresas proviene de nosotros .',b'no mas de ex haciendo viven de personas son tirando .',b'el valor de estas nuevas empresas proviene de nosotros .'
787,b'Image by Flickr user Michael Dunn under a CC BY 2.0 license\n',b'imagen del usuario de flickr michael dunn bajo una licencia cc by 2.0',b'no del gente economico como hace absolutamente vergara de terciopelo .',b'imagen del usuario de flickr michael dunn bajo una licencia cc by 2.0'
